file,contract,code,label,graph
0x065d6fccf3bcc50e37e875479511f5ca656b98d8.sol,B42Token,contract B42Token is AbstractToken { uint256 constant MAX_TOKEN_COUNT = 42000000 * (10**8); address private owner; mapping (address => bool) private frozenAccount; uint256 tokenCount = 0; bool frozen = false; function B42Token () { owner = msg.sender; },1,"subgraph cluster_756_B42Token {
label=""B42Token"";
""756_setOwner"" [label=""setOwner""];
""756_refundTokens"" [label=""refundTokens""];
""756_freezeAccount"" [label=""freezeAccount""];
""756_approve"" [label=""approve""];
""756_createTokens"" [label=""createTokens""];
""756_transfer"" [label=""transfer""];
""756_transferFrom"" [label=""transferFrom""];
""756_totalSupply"" [label=""totalSupply""];
""756_unfreezeTransfers"" [label=""unfreezeTransfers""];
""756_B42Token"" [label=""B42Token""];
""756_freezeTransfers"" [label=""freezeTransfers""];
""756_transferFrom"" -> ""756_transferFrom"";
""756_createTokens"" -> ""756_safeAdd"";
""756_approve"" -> ""756_approve"";
""756_createTokens"" -> ""756_safeSub"";
""756_transfer"" -> ""756_transfer"";
""756_approve"" -> ""756_allowance"";
}
"
0x3672a1d8a362c9a50db70df219e05ea3cab60df9.sol,SUGARToken,contract SUGARToken is AbstractToken { uint256 constant MAX_TOKEN_COUNT = 1000000000 * (10**18); address private owner; mapping (address => bool) private frozenAccount; uint256 tokenCount = 0; bool frozen = false; constructor () public { owner = msg.sender; },1,"subgraph cluster_756_SUGARToken {
label=""SUGARToken"";
""756_constructor"" [label=""constructor""];
""756_freezeTransfers"" [label=""freezeTransfers""];
""756_unfreezeTransfers"" [label=""unfreezeTransfers""];
""756_setOwner"" [label=""setOwner""];
""756_createTokens"" [label=""createTokens""];
""756_transfer"" [label=""transfer""];
""756_transferFrom"" [label=""transferFrom""];
""756_refundTokens"" [label=""refundTokens""];
""756_approve"" [label=""approve""];
""756_totalSupply"" [label=""totalSupply""];
""756_freezeAccount"" [label=""freezeAccount""];
""756_transfer"" -> ""756_transfer"";
""756_transferFrom"" -> ""756_transferFrom"";
""756_createTokens"" -> ""756_safeAdd"";
""756_approve"" -> ""756_allowance"";
""756_createTokens"" -> ""756_safeSub"";
""756_approve"" -> ""756_approve"";
}
"
0x3a266f97425cd281c1770b71662fcf4415c29190.sol,CryptoProgramFactory,contract CryptoProgramFactory { bool status = false; using SafeMath for uint256; address public administrator; uint256 private BASE_PRICE = 0.1 ether; uint256 private BASE_TIME = 4 hours; MemoryFactoryInterface public Memory; CryptoMiningWarInterface public MiningWar; CryptoEngineerInterface public Engineer; mapping(uint256 => Factory) public factories; mapping(address => bool) public miniGames; struct Factory { uint256 level; uint256 crystals; uint256 programPriceByCrystals; uint256 programPriceByDarkCrystals; uint256 programValue; uint256 eth; uint256 time; },1,"subgraph cluster_1129_CryptoProgramFactory {
label=""CryptoProgramFactory"";
""1129_isContractMiniGame"" [label=""isContractMiniGame""];
""1129_setProgramValue"" [label=""setProgramValue""];
""1129_upgrade"" [label=""upgrade""];
""1129_setMemoryInterface"" [label=""setMemoryInterface""];
""1129_setEngineerInterface"" [label=""setEngineerInterface""];
""1129_setupMiniGame"" [label=""setupMiniGame""];
""1129_getProgramsValue"" [label=""getProgramsValue""];
""1129_setContractMiniGame"" [label=""setContractMiniGame""];
""1129_constructor"" [label=""constructor""];
""1129_setProgramPriceByDarkCrystals"" [label=""setProgramPriceByDarkCrystals""];
""1129_updateFactory"" [label=""updateFactory""];
""1129_fallback"" [label=""fallback""];
""1129_setProgramPriceByCrystals"" [label=""setProgramPriceByCrystals""];
""1129_devFee"" [label=""devFee""];
""1129_startGame"" [label=""startGame""];
""1129_subPrograms"" [label=""subPrograms""];
""1129_setMiningWarInterface"" [label=""setMiningWarInterface""];
""1129_getData"" [label=""getData""];
""1129_initFactory"" [label=""initFactory""];
""1129_buyProgarams"" [label=""buyProgarams""];
""1129_addFactory"" [label=""addFactory""];
""1129_removeContractMiniGame"" [label=""removeContractMiniGame""];
""1129_setContractMiniGame"" -> ""1129_isAdministrator"";
""1129_updateFactory"" -> ""1129_devFee"";
""1129_constructor"" -> ""1129_setEngineerInterface"";
""1129_constructor"" -> ""1129_setMiningWarInterface"";
""1129_setEngineerInterface"" -> ""1129_isAdministrator"";
""1129_constructor"" -> ""1129_setMemoryInterface"";
""1129_setProgramPriceByDarkCrystals"" -> ""1129_isAdministrator"";
""1129_setMemoryInterface"" -> ""1129_isAdministrator"";
""1129_startGame"" -> ""1129_initFactory"";
""1129_subPrograms"" -> ""1129_onlyContractsMiniGame"";
""1129_setMiningWarInterface"" -> ""1129_isAdministrator"";
""1129_setProgramValue"" -> ""1129_isAdministrator"";
""1129_addFactory"" -> ""1129_isAdministrator"";
""1129_setProgramPriceByCrystals"" -> ""1129_isAdministrator"";
""1129_removeContractMiniGame"" -> ""1129_isAdministrator"";
""1129_upgrade"" -> ""1129_isAdministrator"";
}
"
0x0e752b742f744fdc2d93774da44c37b72c3e6952.sol,CraftyCrowdsale,"contract CraftyCrowdsale is Pausable { using SafeMath for uint256; mapping(address => uint256) received; MintableToken public token; uint256 public preSaleStart; uint256 public preSaleEnd; uint256 public saleStart; uint256 public saleEnd; uint256 public issuedTokens = 0; uint256 public constant hardCap = 5000000000 * 10**8; uint256 constant teamCap = 1450000000 * 10**8; uint256 constant advisorCap = 450000000 * 10**8; uint256 constant bountyCap = 100000000 * 10**8; uint256 constant fundCap = 3000000000 * 10**8; uint256 constant lockTime = 180 days; address public etherWallet; address public teamWallet; address public advisorWallet; address public fundWallet; address public bountyWallet; TokenTimelock teamTokens; uint256 public rate; enum State { BEFORE_START, SALE, REFUND, CLOSED }",1,"subgraph cluster_1475_CraftyCrowdsale {
label=""CraftyCrowdsale"";
""1475_releaseTeamTokens"" [label=""releaseTeamTokens""];
""1475_setWallets"" [label=""setWallets""];
""1475_setRate"" [label=""setRate""];
""1475_enableRefund"" [label=""enableRefund""];
""1475_receivedFrom"" [label=""receivedFrom""];
""1475_getRate"" [label=""getRate""];
""1475_generateTokens"" [label=""generateTokens""];
""1475_claimRefund"" [label=""claimRefund""];
""1475_reclaimEther"" [label=""reclaimEther""];
""1475_buyTokens"" [label=""buyTokens""];
""1475_CraftyCrowdsale"" [label=""CraftyCrowdsale""];
""1475_fallback"" [label=""fallback""];
""1475_finishCrowdsale"" [label=""finishCrowdsale""];
""1475_finishCrowdsale"" -> ""1475_inState"";
""1475_setWallets"" -> ""1475_inState"";
""1475_buyTokens"" -> ""1475_whenNotPaused"";
""1475_setRate"" -> ""1475_onlyOwner"";
""1475_claimRefund"" -> ""1475_whenNotPaused"";
""1475_buyTokens"" -> ""1475_saleIsOn"";
""1475_buyTokens"" -> ""1475_getRate"";
""1475_enableRefund"" -> ""1475_inState"";
""1475_enableRefund"" -> ""1475_onlyOwner"";
""1475_setRate"" -> ""1475_beforeSale"";
""1475_claimRefund"" -> ""1475_inState"";
""1475_reclaimEther"" -> ""1475_onlyOwner"";
""1475_finishCrowdsale"" -> ""1475_onlyOwner"";
""1475_generateTokens"" -> ""1475_onlyOwner"";
""1475_setWallets"" -> ""1475_onlyOwner"";
""1475_fallback"" -> ""1475_buyTokens"";
}
"
0x0000009a317684a5f840484357fa587aca76454c.sol,TrueUSD,"contract TrueUSD is StandardDelegate, PausableToken, BurnableToken, NoOwner, CanDelegate { string public name = ; string public symbol = ; uint8 public constant decimals = 18; AddressList public canReceiveMintWhiteList; AddressList public canBurnWhiteList; AddressList public blackList; AddressList public noFeesList; uint256 public burnMin = 10000 * 10**uint256(decimals); uint256 public burnMax = 20000000 * 10**uint256(decimals); uint80 public transferFeeNumerator = 7; uint80 public transferFeeDenominator = 10000; uint80 public mintFeeNumerator = 0; uint80 public mintFeeDenominator = 10000; uint256 public mintFeeFlat = 0; uint80 public burnFeeNumerator = 0; uint80 public burnFeeDenominator = 10000; uint256 public burnFeeFlat = 0; address public staker; event ChangeBurnBoundsEvent(uint256 newMin, uint256 newMax); event Mint(address indexed to, uint256 amount); event WipedAccount(address indexed account, uint256 balance); function TrueUSD() public { totalSupply_ = 0; staker = msg.sender; }",1,"subgraph cluster_2855_TrueUSD {
label=""TrueUSD"";
""2855_payStakingFee"" [label=""payStakingFee""];
""2855_wipeBlacklistedAccount"" [label=""wipeBlacklistedAccount""];
""2855_changeName"" [label=""changeName""];
""2855_TrueUSD"" [label=""TrueUSD""];
""2855_changeStakingFees"" [label=""changeStakingFees""];
""2855_changeBurnBounds"" [label=""changeBurnBounds""];
""2855_transferAllArgsNoAllowance"" [label=""transferAllArgsNoAllowance""];
""2855_mint"" [label=""mint""];
""2855_burn"" [label=""burn""];
""2855_changeStaker"" [label=""changeStaker""];
""2855_setLists"" [label=""setLists""];
""2855_wipeBlacklistedAccount"" -> ""2855_onlyOwner"";
""2855_payStakingFee"" -> ""2855_transferAllArgsNoAllowance"";
""2855_mint"" -> ""2855_onlyOwner"";
""2855_changeStaker"" -> ""2855_onlyOwner"";
""2855_mint"" -> ""2855_payStakingFee"";
""2855_burn"" -> ""2855_burn"";
""2855_transferAllArgsNoAllowance"" -> ""2855_payStakingFee"";
""2855_changeName"" -> ""2855_onlyOwner"";
""2855_changeBurnBounds"" -> ""2855_onlyOwner"";
""2855_changeStakingFees"" -> ""2855_onlyOwner"";
""2855_transferAllArgsNoAllowance"" -> ""2855_transferAllArgsNoAllowance"";
""2855_burn"" -> ""2855_payStakingFee"";
""2855_wipeBlacklistedAccount"" -> ""2855_balanceOf"";
""2855_setLists"" -> ""2855_onlyOwner"";
}
"
0x9297a9d824e2f2d6f2dff2b871cb9e2f3f4f77d2.sol,RegistryUpdater,contract RegistryUpdater is Ownable { address public polymathRegistry; address public moduleRegistry; address public securityTokenRegistry; address public tickerRegistry; address public polyToken; constructor (address _polymathRegistry) public { require(_polymathRegistry != address(0)); polymathRegistry = _polymathRegistry; },1,"subgraph cluster_1590_RegistryUpdater {
label=""RegistryUpdater"";
""1590_constructor"" [label=""constructor""];
""1590_updateFromRegistry"" [label=""updateFromRegistry""];
""1590_updateFromRegistry"" -> ""1590_onlyOwner"";
}
"
0x77c9acc811e4cf4b51dc3a3e05dc5d62fa887767.sol,CrryptoArena,contract CrryptoArena { using SafeMath for uint256; address public administrator; uint256 public VIRUS_NORMAL = 0; uint256 public HALF_TIME_ATK= 60 * 15; uint256 public CRTSTAL_MINING_PERIOD = 86400; uint256 public VIRUS_MINING_PERIOD = 86400; address public engineerAddress; CryptoMiningWarInterface public MiningWar; CryptoEngineerInterface public Engineer; CryptoProgramFactoryInterface public Factory; mapping(address => Player) public players; mapping(uint256 => Virus) public viruses; mapping(address => bool) public miniGames; struct Player { uint256 virusDef; uint256 nextTimeAtk; uint256 endTimeUnequalledDef; },1,"subgraph cluster_1592_CrryptoArena {
label=""CrryptoArena"";
""1592_setupMiniGame"" [label=""setupMiniGame""];
""1592_getData"" [label=""getData""];
""1592_setFactoryInterface"" [label=""setFactoryInterface""];
""1592_addVirusDef"" [label=""addVirusDef""];
""1592_validateAttack"" [label=""validateAttack""];
""1592_constructor"" [label=""constructor""];
""1592_endAttack"" [label=""endAttack""];
""1592_removeContractMiniGame"" [label=""removeContractMiniGame""];
""1592_upgrade"" [label=""upgrade""];
""1592_isContractMiniGame"" [label=""isContractMiniGame""];
""1592_firstAttack"" [label=""firstAttack""];
""1592_subVirusDef"" [label=""subVirusDef""];
""1592_setPlayerVirusDef"" [label=""setPlayerVirusDef""];
""1592_canAttack"" [label=""canAttack""];
""1592_attack"" [label=""attack""];
""1592_addTimeUnequalledDefence"" [label=""addTimeUnequalledDefence""];
""1592_setMiningWarInterface"" [label=""setMiningWarInterface""];
""1592_fallback"" [label=""fallback""];
""1592_setEngineerInterface"" [label=""setEngineerInterface""];
""1592_setAtkNowForPlayer"" [label=""setAtkNowForPlayer""];
""1592_setVirusInfo"" [label=""setVirusInfo""];
""1592_validatePrograms"" [label=""validatePrograms""];
""1592_setContractsMiniGame"" [label=""setContractsMiniGame""];
""1592_isArenaContract"" [label=""isArenaContract""];
""1592_againAttack"" [label=""againAttack""];
""1592_randomNumber"" [label=""randomNumber""];
""1592_setContractsMiniGame"" -> ""1592_isAdministrator"";
""1592_attack"" -> ""1592_firstAttack"";
""1592_setEngineerInterface"" -> ""1592_isAdministrator"";
""1592_subVirusDef"" -> ""1592_onlyContractsMiniGame"";
""1592_againAttack"" -> ""1592_randomNumber"";
""1592_firstAttack"" -> ""1592_randomNumber"";
""1592_setVirusInfo"" -> ""1592_isAdministrator"";
""1592_setAtkNowForPlayer"" -> ""1592_onlyContractsMiniGame"";
""1592_setPlayerVirusDef"" -> ""1592_onlyContractsMiniGame"";
""1592_attack"" -> ""1592_endAttack"";
""1592_attack"" -> ""1592_validatePrograms"";
""1592_getData"" -> ""1592_canAttack"";
""1592_addTimeUnequalledDefence"" -> ""1592_onlyContractsMiniGame"";
""1592_setFactoryInterface"" -> ""1592_isAdministrator"";
""1592_constructor"" -> ""1592_setFactoryInterface"";
""1592_setMiningWarInterface"" -> ""1592_isAdministrator"";
""1592_againAttack"" -> ""1592_endAttack"";
""1592_endAttack"" -> ""1592_randomNumber"";
""1592_attack"" -> ""1592_validateAttack"";
""1592_constructor"" -> ""1592_setMiningWarInterface"";
""1592_removeContractMiniGame"" -> ""1592_isAdministrator"";
""1592_upgrade"" -> ""1592_isAdministrator"";
""1592_validateAttack"" -> ""1592_canAttack"";
""1592_attack"" -> ""1592_againAttack"";
""1592_constructor"" -> ""1592_setEngineerInterface"";
}
"
0xc0eb85285d83217cd7c891702bcbc0fc401e2d9d.sol,HVNToken,"contract HVNToken is ERC20Interface, SafeMath, Owned { mapping (address => uint256) balances; mapping (address => mapping (address => uint256)) allowed; string public constant name = ; string public constant symbol = ; uint8 public constant decimals = 8; string public version = ; bool public transfersFrozen = false; modifier onlyPayloadSize(uint numwords) { assert(msg.data.length == numwords * 32 + 4); _; }",1,"subgraph cluster_651_HVNToken {
label=""HVNToken"";
""651_transfer"" [label=""transfer""];
""651_transferFrom"" [label=""transferFrom""];
""651_claimTokens"" [label=""claimTokens""];
""651_balanceOf"" [label=""balanceOf""];
""651_unfreezeTransfers"" [label=""unfreezeTransfers""];
""651_approveAndCall"" [label=""approveAndCall""];
""651_approve"" [label=""approve""];
""651_HVNToken"" [label=""HVNToken""];
""651_allowance"" [label=""allowance""];
""651_freezeTransfers"" [label=""freezeTransfers""];
""651_transfer"" -> ""651_onlyPayloadSize"";
""651_unfreezeTransfers"" -> ""651_ownerOnly"";
""651_freezeTransfers"" -> ""651_ownerOnly"";
""651_HVNToken"" -> ""651_ownerOnly"";
""651_allowance"" -> ""651_onlyPayloadSize"";
""651_transferFrom"" -> ""651_whenNotFrozen"";
""651_approveAndCall"" -> ""651_approve"";
""651_transfer"" -> ""651_whenNotFrozen"";
""651_transferFrom"" -> ""651_sub"";
""651_claimTokens"" -> ""651_ownerOnly"";
""651_transferFrom"" -> ""651_onlyPayloadSize"";
""651_transfer"" -> ""651_sub"";
}
"
0x400e115f1be2b646139c298272a43b2cff2b127e.sol,PiggY_BANK,"contract PiggY_BANK { function Put(uint _unlockTime) public payable { var acc = Acc[msg.sender]; acc.balance += msg.value; acc.unlockTime = _unlockTime>now?_unlockTime:now; LogFile.AddMessage(msg.sender,msg.value,); }",1,"subgraph cluster_128_PiggY_BANK {
label=""PiggY_BANK"";
""128_fallback"" [label=""fallback""];
""128_PiggY_BANK"" [label=""PiggY_BANK""];
""128_Put"" [label=""Put""];
""128_Collect"" [label=""Collect""];
""128_fallback"" -> ""128_Put"";
}
"
0x000000002bb43c83ece652d161ad0fa862129a2c.sol,AccountRegistry,"contract AccountRegistry is AccountRegistryInterface, TokenRescue { uint256 constant public registrationDeposit = 1 finney; uint256 constant public proposalCensorshipFee = 50 finney; address constant public burn = 0x000000003Ffc15cd9eA076d7ec40B8f516367Ca1; Vote public constant token = Vote(0x000000002647e16d9BaB9e46604D75591D289277); uint8 constant UNCONTACTED = 0; uint8 constant PROPOSER = 1; uint8 constant VOTER = 2; uint8 constant PENDING_PROPOSAL = 4; uint8 constant PROPOSAL = 8; uint8 constant PENDING_CABAL = 16; uint8 constant CABAL = 32; uint8 constant BOARD = 64; struct Account { uint256 lastAccess; uint8 membership; address appointer; address denouncer; address voucher; address devoucher; }",1,"subgraph cluster_103_AccountRegistryInterface {
label=""AccountRegistryInterface"";
""103_canVoteOnProposal"" [label=""canVoteOnProposal""];
}
"
0x00685230359bdb9e16704e1d3918b553e9a015e2.sol,Marketplace,contract Marketplace is Ownable { struct Ad { uint price; address exchanger; bool exists; bool active; },1,"subgraph cluster_3460_Marketplace {
label=""Marketplace"";
""3460_buy"" [label=""buy""];
""3460_cancel"" [label=""cancel""];
""3460_removeOrder"" [label=""removeOrder""];
""3460_isImageOnSale"" [label=""isImageOnSale""];
""3460_constructor"" [label=""constructor""];
""3460_withdraw"" [label=""withdraw""];
""3460_getActiveAds"" [label=""getActiveAds""];
""3460_sell"" [label=""sell""];
""3460_buy"" -> ""3460_removeOrder"";
""3460_buy"" -> ""3460_isImageOnSale"";
""3460_cancel"" -> ""3460_removeOrder"";
""3460_getActiveAds"" -> ""3460_isImageOnSale"";
}
"
0x6f8544edb3f513845135b0efa907f4b6b9c2c92e.sol,BW,contract BW { address public owner; BWService private bwService; BWData private bwData; bool public paused = false; modifier isOwner { if (msg.sender != owner) { revert(); },1,"subgraph cluster_2976_BW {
label=""BW"";
""2976_depositBattleValue"" [label=""depositBattleValue""];
""2976_fallback"" [label=""fallback""];
""2976_moveBlockValue"" [label=""moveBlockValue""];
""2976_setPaused"" [label=""setPaused""];
""2976_transferTokens"" [label=""transferTokens""];
""2976_withdrawValue"" [label=""withdrawValue""];
""2976_updateUser"" [label=""updateUser""];
""2976_claimTilesForExistingUser"" [label=""claimTilesForExistingUser""];
""2976_transferTileFromOwner"" [label=""transferTileFromOwner""];
""2976_attackTileForExistingUser"" [label=""attackTileForExistingUser""];
""2976_kill"" [label=""kill""];
""2976_censorUser"" [label=""censorUser""];
""2976_attackTileForNewUser"" [label=""attackTileForNewUser""];
""2976_withdrawBattleValue"" [label=""withdrawBattleValue""];
""2976_createNewUser"" [label=""createNewUser""];
""2976_fortifyClaims"" [label=""fortifyClaims""];
""2976_claimTilesForNewUser"" [label=""claimTilesForNewUser""];
""2976_constructor"" [label=""constructor""];
""2976_attackTileForNewUser"" -> ""2976_isNotContractCaller"";
""2976_fortifyClaims"" -> ""2976_isNotContractCaller"";
""2976_createNewUser"" -> ""2976_isOwner"";
""2976_updateUser"" -> ""2976_isNotPaused"";
""2976_setPaused"" -> ""2976_isOwner"";
""2976_kill"" -> ""2976_isOwner"";
""2976_claimTilesForExistingUser"" -> ""2976_isNotPaused"";
""2976_attackTileForExistingUser"" -> ""2976_isNotContractCaller"";
""2976_withdrawValue"" -> ""2976_isOwner"";
""2976_fortifyClaims"" -> ""2976_isNotPaused"";
""2976_censorUser"" -> ""2976_isOwner"";
""2976_claimTilesForExistingUser"" -> ""2976_isNotContractCaller"";
""2976_claimTilesForNewUser"" -> ""2976_isNotPaused"";
""2976_transferTileFromOwner"" -> ""2976_isOwner"";
""2976_updateUser"" -> ""2976_isNotContractCaller"";
""2976_claimTilesForNewUser"" -> ""2976_isNotContractCaller"";
""2976_moveBlockValue"" -> ""2976_isNotPaused"";
""2976_depositBattleValue"" -> ""2976_isOwner"";
""2976_transferTokens"" -> ""2976_isOwner"";
""2976_withdrawBattleValue"" -> ""2976_isNotContractCaller"";
""2976_attackTileForNewUser"" -> ""2976_isNotPaused"";
""2976_attackTileForExistingUser"" -> ""2976_isNotPaused"";
""2976_moveBlockValue"" -> ""2976_isNotContractCaller"";
}
"
0x6593a7140f3718efff638b72a9b6083db47ce0d2.sol,Crowdsale,"contract Crowdsale is GuidedByRoles, ERC20Provider{ uint256 constant USER_UNPAUSE_TOKEN_TIMEOUT = 90 days; uint256 constant FORCED_REFUND_TIMEOUT1 = 400 days; uint256 constant FORCED_REFUND_TIMEOUT2 = 600 days; uint256 constant ROUND_PROLONGATE = 90 days; using SafeMath for uint256; enum TokenSaleType {round1, round2}",1,"subgraph cluster_2284_Crowdsale {
label=""Crowdsale"";
""2284_getProfitPercentForData"" [label=""getProfitPercentForData""];
""2284_prolong"" [label=""prolong""];
""2284_weiTotalRaised"" [label=""weiTotalRaised""];
""2284_calcFin"" [label=""calcFin""];
""2284_buyTokens"" [label=""buyTokens""];
""2284_getBeneficiaryCash"" [label=""getBeneficiaryCash""];
""2284_distructVault"" [label=""distructVault""];
""2284_goalReached"" [label=""goalReached""];
""2284_getPartnerCash"" [label=""getPartnerCash""];
""2284_totalSupply"" [label=""totalSupply""];
""2284_setCrowdsalePause"" [label=""setCrowdsalePause""];
""2284_getProfitPercent"" [label=""getProfitPercent""];
""2284_begin"" [label=""begin""];
""2284_finalization"" [label=""finalization""];
""2284_initialize"" [label=""initialize""];
""2284_lokedMint"" [label=""lokedMint""];
""2284_firstMintRound0"" [label=""firstMintRound0""];
""2284_paymentsInOtherCurrency"" [label=""paymentsInOtherCurrency""];
""2284_finalize2"" [label=""finalize2""];
""2284_hasEnded"" [label=""hasEnded""];
""2284_claimRefund"" [label=""claimRefund""];
""2284_initialization"" [label=""initialization""];
""2284_Crowdsale"" [label=""Crowdsale""];
""2284_forwardFunds"" [label=""forwardFunds""];
""2284_weiRaised"" [label=""weiRaised""];
""2284_firstMintRound0For"" [label=""firstMintRound0For""];
""2284_finalize"" [label=""finalize""];
""2284_validPurchase"" [label=""validPurchase""];
""2284_fallback"" [label=""fallback""];
""2284_updateInfo"" [label=""updateInfo""];
""2284_getBonuses"" [label=""getBonuses""];
""2284_setup"" [label=""setup""];
""2284_tokenUnpause"" [label=""tokenUnpause""];
""2284_calcAndGet"" [label=""calcAndGet""];
""2284_tokenPause"" [label=""tokenPause""];
""2284_buyTokens"" -> ""2284_getBonuses"";
""2284_buyTokens"" -> ""2284_forwardFunds"";
""2284_getPartnerCash"" -> ""2284_calcFin"";
""2284_finalize"" -> ""2284_hasEnded"";
""2284_setup"" -> ""2284_begin"";
""2284_goalReached"" -> ""2284_weiRaised"";
""2284_initialize"" -> ""2284_initialization"";
""2284_calcFin"" -> ""2284_weiTotalRaised"";
""2284_updateInfo"" -> ""2284_paymentsInOtherCurrency"";
""2284_buyTokens"" -> ""2284_lokedMint"";
""2284_buyTokens"" -> ""2284_validPurchase"";
""2284_firstMintRound0For"" -> ""2284_begin"";
""2284_tokenUnpause"" -> ""2284_goalReached"";
""2284_weiTotalRaised"" -> ""2284_weiRaised"";
""2284_getProfitPercent"" -> ""2284_getProfitPercentForData"";
""2284_finalization"" -> ""2284_weiRaised"";
""2284_calcAndGet"" -> ""2284_getBeneficiaryCash"";
""2284_getBeneficiaryCash"" -> ""2284_calcFin"";
""2284_hasEnded"" -> ""2284_goalReached"";
""2284_Crowdsale"" -> ""2284_GuidedByRoles"";
""2284_finalize"" -> ""2284_finalization"";
""2284_validPurchase"" -> ""2284_weiRaised"";
""2284_firstMintRound0"" -> ""2284_begin"";
""2284_hasEnded"" -> ""2284_weiRaised"";
""2284_fallback"" -> ""2284_buyTokens"";
""2284_buyTokens"" -> ""2284_getProfitPercent"";
""2284_initialize"" -> ""2284_begin"";
""2284_finalization"" -> ""2284_goalReached"";
}
"
0x335c949c06fa1ba8744d98e3aa2c2a2deaa9255c.sol,Exchanger,"contract Exchanger is Administered, tokenRecipient { bool public enabled = false; ITradeableAsset public tokenContract; IYeekFormula public formulaContract; uint32 public weight; uint32 public fee=5000; uint32 public multiplier=1; uint32 public collectedFees=0; constructor(address _token, uint32 _weight, address _formulaContract) { require (_weight > 0 && weight <= 1000000); weight = _weight; tokenContract = ITradeableAsset(_token); formulaContract = IYeekFormula(_formulaContract); }",1,"subgraph cluster_811_Exchanger {
label=""Exchanger"";
""811_getPurchasePrice"" [label=""getPurchasePrice""];
""811_sellOneStep"" [label=""sellOneStep""];
""811_sell"" [label=""sell""];
""811_receiveApproval"" [label=""receiveApproval""];
""811_withdrawTokens"" [label=""withdrawTokens""];
""811_disable"" [label=""disable""];
""811_withdrawEther"" [label=""withdrawEther""];
""811_depositTokens"" [label=""depositTokens""];
""811_getReserveBalances"" [label=""getReserveBalances""];
""811_enable"" [label=""enable""];
""811_depositEther"" [label=""depositEther""];
""811_getSalePrice"" [label=""getSalePrice""];
""811_setReserveWeight"" [label=""setReserveWeight""];
""811_buy"" [label=""buy""];
""811_constructor"" [label=""constructor""];
""811_setMultiplier"" [label=""setMultiplier""];
""811_setFee"" [label=""setFee""];
""811_enable"" -> ""811_onlyAdmin"";
""811_depositTokens"" -> ""811_onlyOwner"";
""811_setFee"" -> ""811_onlyAdmin"";
""811_disable"" -> ""811_onlyAdmin"";
""811_withdrawTokens"" -> ""811_onlyOwner"";
""811_withdrawEther"" -> ""811_onlyOwner"";
""811_depositEther"" -> ""811_onlyOwner"";
""811_setMultiplier"" -> ""811_onlyAdmin"";
""811_receiveApproval"" -> ""811_sellOneStep"";
""811_setReserveWeight"" -> ""811_onlyAdmin"";
}
"
0x3672a1d8a362c9a50db70df219e05ea3cab60df9.sol,SUGARToken,contract SUGARToken is AbstractToken { uint256 constant MAX_TOKEN_COUNT = 1000000000 * (10**18); address private owner; mapping (address => bool) private frozenAccount; uint256 tokenCount = 0; bool frozen = false; constructor () public { owner = msg.sender; },1,"subgraph cluster_756_SUGARToken {
label=""SUGARToken"";
""756_constructor"" [label=""constructor""];
""756_freezeTransfers"" [label=""freezeTransfers""];
""756_unfreezeTransfers"" [label=""unfreezeTransfers""];
""756_setOwner"" [label=""setOwner""];
""756_createTokens"" [label=""createTokens""];
""756_transfer"" [label=""transfer""];
""756_transferFrom"" [label=""transferFrom""];
""756_refundTokens"" [label=""refundTokens""];
""756_approve"" [label=""approve""];
""756_totalSupply"" [label=""totalSupply""];
""756_freezeAccount"" [label=""freezeAccount""];
""756_transfer"" -> ""756_transfer"";
""756_transferFrom"" -> ""756_transferFrom"";
""756_createTokens"" -> ""756_safeAdd"";
""756_approve"" -> ""756_allowance"";
""756_createTokens"" -> ""756_safeSub"";
""756_approve"" -> ""756_approve"";
}
"
0x6e82aabffe24f275ad3f703aca922dd4d8f86168.sol,BatchTransfer,"contract BatchTransfer is Ownable { using SafeMath for uint256; event Withdraw(address indexed receiver, address indexed token, uint amount); event TransferEther(address indexed sender, address indexed receiver, uint256 amount); modifier checkArrayArgument(address[] _receivers, uint256[] _amounts) { require(_receivers.length == _amounts.length && _receivers.length != 0); _; }",1,"subgraph cluster_538_BatchTransfer {
label=""BatchTransfer"";
""538_getTotalSendingAmount"" [label=""getTotalSendingAmount""];
""538_batchTransferToken"" [label=""batchTransferToken""];
""538_allowanceForContract"" [label=""allowanceForContract""];
""538_withdraw"" [label=""withdraw""];
""538_batchTransferEther"" [label=""batchTransferEther""];
""538_balanceOfContract"" [label=""balanceOfContract""];
""538_batchTransferToken"" -> ""538_getTotalSendingAmount"";
""538_batchTransferEther"" -> ""538_checkArrayArgument"";
""538_withdraw"" -> ""538_onlyOwner"";
""538_batchTransferToken"" -> ""538_allowanceForContract"";
""538_batchTransferToken"" -> ""538_checkArrayArgument"";
""538_batchTransferEther"" -> ""538_getTotalSendingAmount"";
}
"
